bf_id,uap_id,city,state_code,geohash_6,geohash_7_bf,geohash_7_uap,latitude_bf,longitude_bf,latitude_uap,longitude_uap,full_date_bf,full_date_uap,date_diff_days,year_bf,year_uap,distance_meters,proximity_score,proximity_rank
2779,70195,san diego,CA,9mudn5,9mudn59,9mudn59,32.71528,-117.1564,32.7152778,-117.1563889,1981-02-15,2014-05-02,12129,1981,2014,1.0,2.92,601.0
2779,70062,san diego,CA,9mudn5,9mudn59,9mudn59,32.71528,-117.1564,32.7152778,-117.1563889,1981-02-15,2014-04-24,12121,1981,2014,1.0,2.92,601.0
10653,36893,puyallup,WA,c23h3j,c23h3jv,c23h3jv,47.18556,-122.2917,47.1855556,-122.2916667,1974-06-27,2007-09-01,12119,1974,2007,3.0,2.92,601.0
10653,36894,puyallup,WA,c23h3j,c23h3jv,c23h3jv,47.18556,-122.2917,47.1855556,-122.2916667,1974-06-27,2007-09-01,12119,1974,2007,3.0,2.92,601.0
1925,43855,twisp,WA,c2de4s,c2de4s6,c2de4s6,48.36361,-120.1211,48.3636111,-120.1211111,1976-01-30,2009-05-15,12159,1976,2009,1.0,2.91,602.0
1925,44693,twisp,WA,c2de4s,c2de4s6,c2de4s6,48.36361,-120.1211,48.3636111,-120.1211111,1976-01-30,2009-07-21,12226,1976,2009,1.0,2.9,603.0
39858,26484,granite falls,WA,c29389,c293893,c293893,48.0835,-121.9683,48.0841667,-121.9675,1971-10-15,2004-08-17,11995,1971,2004,95.0,2.9,603.0
39858,26477,granite falls,WA,c29389,c293893,c293893,48.0835,-121.9683,48.0841667,-121.9675,1971-10-15,2004-08-16,11994,1971,2004,95.0,2.9,603.0
4403,42978,maple valley,WA,c23jwy,c23jwyp,c23jwyp,47.40667,-122.0375,47.4066667,-122.0375,1975-07-31,2009-02-05,12243,1975,2009,0.0,2.89,604.0
13674,20795,chesnee,SC,dnjzcn,dnjzcnq,dnjzcnw,35.148,-81.861,35.1483333,-81.8611111,1969-07-18,2002-11-08,12166,1969,2002,38.0,2.89,604.0
1925,44943,twisp,WA,c2de4s,c2de4s6,c2de4s6,48.36361,-120.1211,48.3636111,-120.1211111,1976-01-30,2009-08-12,12248,1976,2009,1.0,2.89,604.0
10653,38805,puyallup,WA,c23h3j,c23h3jv,c23h3jv,47.18556,-122.2917,47.1855556,-122.2916667,1974-06-27,2008-02-20,12291,1974,2008,3.0,2.88,605.0
4403,44290,maple valley,WA,c23jwy,c23jwyp,c23jwyp,47.40667,-122.0375,47.4066667,-122.0375,1975-07-31,2009-06-27,12385,1975,2009,0.0,2.86,606.0
39858,28248,granite falls,WA,c29389,c293893,c293893,48.0835,-121.9683,48.0841667,-121.9675,1971-10-15,2005-02-22,12184,1971,2005,95.0,2.85,607.0
4403,46657,maple valley,WA,c23jwy,c23jwyp,c23jwyp,47.40667,-122.0375,47.4066667,-122.0375,1975-07-31,2010-01-29,12601,1975,2010,0.0,2.82,608.0
39858,29405,granite falls,WA,c29389,c293893,c293893,48.0835,-121.9683,48.0841667,-121.9675,1971-10-15,2005-07-04,12316,1971,2005,95.0,2.82,608.0
39858,31550,granite falls,WA,c29389,c293893,c293893,48.0835,-121.9683,48.0841667,-121.9675,1971-10-15,2006-02-08,12535,1971,2006,95.0,2.78,609.0
5260,50318,crescent city,CA,9prtt9,9prtt9r,9prtt9r,41.75611,-124.2006,41.7561111,-124.2005556,1975-09-01,2011-01-02,12907,1975,2011,4.0,2.75,610.0
39858,32609,granite falls,WA,c29389,c293893,c293893,48.0835,-121.9683,48.0841667,-121.9675,1971-10-15,2006-06-24,12671,1971,2006,95.0,2.75,610.0
10653,46259,puyallup,WA,c23h3j,c23h3jv,c23h3jv,47.18556,-122.2917,47.1855556,-122.2916667,1974-06-27,2009-12-03,12943,1974,2009,3.0,2.74,611.0
1925,52961,twisp,WA,c2de4s,c2de4s6,c2de4s6,48.36361,-120.1211,48.3636111,-120.1211111,1976-01-30,2011-08-25,12991,1976,2011,1.0,2.73,612.0
4403,51470,maple valley,WA,c23jwy,c23jwyp,c23jwyp,47.40667,-122.0375,47.4066667,-122.0375,1975-07-31,2011-05-21,13078,1975,2011,0.0,2.72,613.0
1925,54742,twisp,WA,c2de4s,c2de4s6,c2de4s6,48.36361,-120.1211,48.3636111,-120.1211111,1976-01-30,2011-12-22,13110,1976,2011,1.0,2.71,614.0
4403,52846,maple valley,WA,c23jwy,c23jwyp,c23jwyp,47.40667,-122.0375,47.4066667,-122.0375,1975-07-31,2011-08-19,13168,1975,2011,0.0,2.7,615.0
16823,1715,lake  wales,FL,dhvyxr,dhvyxrr,dhvyxrn,27.9013,-81.58581,27.9011111,-81.5861111,2006-12-01,1970-12-21,13129,2006,1970,36.0,2.69,616.0
4403,54308,maple valley,WA,c23jwy,c23jwyp,c23jwyp,47.40667,-122.0375,47.4066667,-122.0375,1975-07-31,2011-11-15,13256,1975,2011,0.0,2.68,617.0
51044,3400,panama city beach,FL,dj6gxm,dj6gxmq,dj6gxmq,30.1766,-85.8055,30.1763889,-85.8055556,2015-07-14,1979-05-06,13218,2015,1979,24.0,2.67,618.0
1724,58420,bonney lake,WA,c23h7s,c23h7s7,c23h7s7,47.1772,-122.1852,47.1772222,-122.1852778,1975-10-11,2012-07-27,13439,1975,2012,6.0,2.64,619.0
1724,60140,bonney lake,WA,c23h7s,c23h7s7,c23h7s7,47.1772,-122.1852,47.1772222,-122.1852778,1975-10-11,2012-10-15,13519,1975,2012,6.0,2.63,620.0
1724,59973,bonney lake,WA,c23h7s,c23h7s7,c23h7s7,47.1772,-122.1852,47.1772222,-122.1852778,1975-10-11,2012-10-06,13510,1975,2012,6.0,2.63,620.0
4403,57903,maple valley,WA,c23jwy,c23jwyp,c23jwyp,47.40667,-122.0375,47.4066667,-122.0375,1975-07-31,2012-07-04,13488,1975,2012,0.0,2.63,620.0
4403,58837,maple valley,WA,c23jwy,c23jwyp,c23jwyp,47.40667,-122.0375,47.4066667,-122.0375,1975-07-31,2012-08-12,13527,1975,2012,0.0,2.63,620.0
2779,6,san diego,CA,9mudn5,9mudn59,9mudn59,32.71528,-117.1564,32.7152778,-117.1563889,1981-02-15,1944-01-01,13560,1981,1944,1.0,2.62,621.0
10653,53025,puyallup,WA,c23h3j,c23h3jv,c23h3jv,47.18556,-122.2917,47.1855556,-122.2916667,1974-06-27,2011-08-28,13576,1974,2011,3.0,2.62,621.0
16823,1604,lake wales,FL,dhvyxr,dhvyxrr,dhvyxrn,27.9013,-81.58581,27.9011111,-81.5861111,2006-12-01,1970-01-16,13468,2006,1970,36.0,2.62,621.0
4403,59898,maple valley,WA,c23jwy,c23jwyp,c23jwyp,47.40667,-122.0375,47.4066667,-122.0375,1975-07-31,2012-10-02,13578,1975,2012,0.0,2.62,621.0
7731,51106,corning,CA,9r155u,9r155u8,9r155u8,39.92778,-122.1781,39.9277778,-122.1780556,1973-10-15,2011-04-08,13689,1973,2011,4.0,2.6,622.0
10653,55559,puyallup,WA,c23h3j,c23h3jv,c23h3jv,47.18556,-122.2917,47.1855556,-122.2916667,1974-06-27,2012-02-08,13740,1974,2012,3.0,2.59,623.0
10653,54854,puyallup,WA,c23h3j,c23h3jv,c23h3jv,47.18556,-122.2917,47.1855556,-122.2916667,1974-06-27,2011-12-27,13697,1974,2011,3.0,2.59,623.0
4403,63431,maple valley,WA,c23jwy,c23jwyp,c23jwyp,47.40667,-122.0375,47.4066667,-122.0375,1975-07-31,2013-06-02,13821,1975,2013,0.0,2.57,624.0
10653,56992,puyallup,WA,c23h3j,c23h3jv,c23h3jv,47.18556,-122.2917,47.1855556,-122.2916667,1974-06-27,2012-05-24,13846,1974,2012,3.0,2.57,624.0
13674,34785,chesnee,SC,dnjzcn,dnjzcnq,dnjzcnw,35.148,-81.861,35.1483333,-81.8611111,1969-07-18,2007-01-25,13705,1969,2007,38.0,2.57,624.0
10653,57874,puyallup,WA,c23h3j,c23h3jv,c23h3jv,47.18556,-122.2917,47.1855556,-122.2916667,1974-06-27,2012-07-04,13887,1974,2012,3.0,2.56,625.0
10653,57850,puyallup,WA,c23h3j,c23h3jv,c23h3jv,47.18556,-122.2917,47.1855556,-122.2916667,1974-06-27,2012-07-04,13887,1974,2012,3.0,2.56,625.0
10653,57889,puyallup,WA,c23h3j,c23h3jv,c23h3jv,47.18556,-122.2917,47.1855556,-122.2916667,1974-06-27,2012-07-04,13887,1974,2012,3.0,2.56,625.0
10653,58139,puyallup,WA,c23h3j,c23h3jv,c23h3jv,47.18556,-122.2917,47.1855556,-122.2916667,1974-06-27,2012-07-13,13896,1974,2012,3.0,2.56,625.0
5137,726,ontonagon,MI,f026xs,f026xse,f026xse,46.87111,-89.31389,46.8711111,-89.3138889,2002-07-20,1964-06-30,13899,2002,1964,0.0,2.56,625.0
1724,66876,bonney lake,WA,c23h7s,c23h7s7,c23h7s7,47.1772,-122.1852,47.1772222,-122.1852778,1975-10-11,2013-11-03,13903,1975,2013,6.0,2.56,625.0
10653,58396,puyallup,WA,c23h3j,c23h3jv,c23h3jv,47.18556,-122.2917,47.1855556,-122.2916667,1974-06-27,2012-07-26,13909,1974,2012,3.0,2.56,625.0
16823,1476,lake wales,FL,dhvyxr,dhvyxrr,dhvyxrn,27.9013,-81.58581,27.9011111,-81.5861111,2006-12-01,1969-01-20,13829,2006,1969,36.0,2.55,626.0
5260,70208,crescent city,CA,9prtt9,9prtt9r,9prtt9r,41.75611,-124.2006,41.7561111,-124.2005556,1975-09-01,2014-05-03,14124,1975,2014,4.0,2.52,627.0
7185,43943,sussex,NJ,dr6fqq,dr6fqqy,dr6fqq0,41.2145,-74.5995,41.2097222,-74.6080556,1976-10-18,2009-05-24,11906,1976,2009,891.0,2.52,627.0
528,7738,eureka,CA,9pr8ne,9pr8neg,9pr8neg,40.80222,-124.1625,40.8022222,-124.1625,1957-06-01,1996-02-09,14132,1957,1996,0.0,2.52,627.0
5260,70136,crescent city,CA,9prtt9,9prtt9r,9prtt9r,41.75611,-124.2006,41.7561111,-124.2005556,1975-09-01,2014-04-29,14120,1975,2014,4.0,2.52,627.0
10653,62007,puyallup,WA,c23h3j,c23h3jv,c23h3jv,47.18556,-122.2917,47.1855556,-122.2916667,1974-06-27,2013-01-31,14098,1974,2013,3.0,2.52,627.0
10653,64200,puyallup,WA,c23h3j,c23h3jv,c23h3jv,47.18556,-122.2917,47.1855556,-122.2916667,1974-06-27,2013-07-06,14254,1974,2013,3.0,2.5,628.0
10653,63186,puyallup,WA,c23h3j,c23h3jv,c23h3jv,47.18556,-122.2917,47.1855556,-122.2916667,1974-06-27,2013-05-18,14205,1974,2013,3.0,2.5,628.0
39858,46593,granite falls,WA,c29389,c293893,c293893,48.0835,-121.9683,48.0841667,-121.9675,1971-10-15,2010-01-17,13974,1971,2010,95.0,2.5,628.0
10653,64111,puyallup,WA,c23h3j,c23h3jv,c23h3jv,47.18556,-122.2917,47.1855556,-122.2916667,1974-06-27,2013-07-04,14252,1974,2013,3.0,2.5,628.0
528,8147,eureka,CA,9pr8ne,9pr8neg,9pr8neg,40.80222,-124.1625,40.8022222,-124.1625,1957-06-01,1996-08-12,14317,1957,1996,0.0,2.49,629.0
7860,69264,laytonville,CA,9r01y1,9r01y15,9r01y15,39.68833,-123.4817,39.6883333,-123.4816667,1974-09-01,2014-03-04,14429,1974,2014,3.0,2.47,630.0
10653,67972,puyallup,WA,c23h3j,c23h3jv,c23h3jv,47.18556,-122.2917,47.1855556,-122.2916667,1974-06-27,2013-12-26,14427,1974,2013,3.0,2.47,630.0
10653,68815,puyallup,WA,c23h3j,c23h3jv,c23h3jv,47.18556,-122.2917,47.1855556,-122.2916667,1974-06-27,2014-02-04,14467,1974,2014,3.0,2.46,631.0
10653,69333,puyallup,WA,c23h3j,c23h3jv,c23h3jv,47.18556,-122.2917,47.1855556,-122.2916667,1974-06-27,2014-03-09,14500,1974,2014,3.0,2.45,632.0
7185,49848,sussex,NJ,dr6fqq,dr6fqqy,dr6fqq0,41.2145,-74.5995,41.2097222,-74.6080556,1976-10-18,2010-11-10,12441,1976,2010,891.0,2.42,633.0
1564,38699,winlock (on interstate 5),WA,c2286x,c2286x2,c2286x2,46.49139,-122.9367,46.4913889,-122.9366667,1967-08-18,2008-02-13,14789,1967,2008,3.0,2.41,634.0
528,9394,eureka,CA,9pr8ne,9pr8neg,9pr8neg,40.80222,-124.1625,40.8022222,-124.1625,1957-06-01,1997-11-15,14777,1957,1997,0.0,2.41,634.0
39858,52836,granite falls,WA,c29389,c293893,c293893,48.0835,-121.9683,48.0841667,-121.9675,1971-10-15,2011-08-18,14552,1971,2011,95.0,2.4,635.0
528,11052,eureka,CA,9pr8ne,9pr8neg,9pr8neg,40.80222,-124.1625,40.8022222,-124.1625,1957-06-01,1999-01-12,15200,1957,1999,0.0,2.35,636.0
528,10893,eureka (sighted from),CA,9pr8ne,9pr8neg,9pr8neg,40.80222,-124.1625,40.8022222,-124.1625,1957-06-01,1998-12-09,15166,1957,1998,0.0,2.35,636.0
2428,42802,berea,KY,dnsj9z,dnsj9zr,dnsj9z1,37.57039,-84.28714,37.5686111,-84.2963889,1973-08-01,2009-01-22,12958,1973,2009,839.0,2.35,636.0
1564,44075,winlock,WA,c2286x,c2286x2,c2286x2,46.49139,-122.9367,46.4913889,-122.9366667,1967-08-18,2009-06-05,15267,1967,2009,3.0,2.33,637.0
10919,48867,jacksonville,AR,9ynqrg,9ynqrgb,9ynqrgp,34.87,-92.12,34.8661111,-92.11,1975-09-15,2010-08-27,12765,1975,2010,1010.0,2.31,638.0
528,12118,eureka,CA,9pr8ne,9pr8neg,9pr8neg,40.80222,-124.1625,40.8022222,-124.1625,1957-06-01,1999-08-06,15406,1957,1999,0.0,2.31,638.0
2428,45902,berea,KY,dnsj9z,dnsj9zr,dnsj9z1,37.57039,-84.28714,37.5686111,-84.2963889,1973-08-01,2009-10-23,13232,1973,2009,839.0,2.3,639.0
39858,67106,granite falls,WA,c29389,c293893,c293893,48.0835,-121.9683,48.0841667,-121.9675,1971-10-15,2013-11-14,15371,1971,2013,95.0,2.28,640.0
5652,40505,caseville,MI,dpuccp,dpuccp5,dpuccp5,43.94111,-83.27139,43.9411111,-83.2713889,1965-07-15,2008-07-17,15708,1965,2008,0.0,2.27,641.0
528,15282,eureka,CA,9pr8ne,9pr8neg,9pr8neg,40.80222,-124.1625,40.8022222,-124.1625,1957-06-01,2000-10-17,15844,1957,2000,0.0,2.25,642.0
10091,581,joyce,WA,c281b7,c281b74,c281b7h,48.1368,-123.7349,48.1366667,-123.7327778,2004-10-11,1962-06-16,15458,2004,1962,158.0,2.24,643.0
57013,1919,loveland,OH,dnup6s,dnup6se,dnup6s8,39.26903,-84.25986,39.2688889,-84.2638889,2013-10-12,1972-09-01,15016,2013,1972,347.0,2.22,644.0
6330,604,lodi,OH,dpm9mv,dpm9mv6,dpm9mvb,41.03,-82.0101,41.0333333,-82.0122222,2003-05-01,1962-08-08,14876,2003,1962,411.0,2.21,645.0
25012,16364,valentine,NE,9z87zu,9z87zuv,9z87zuv,42.87331,-100.5501,42.8727778,-100.5505556,1957-09-18,2001-03-26,15895,1957,2001,70.0,2.21,645.0
528,17158,eureka,CA,9pr8ne,9pr8neg,9pr8neg,40.80222,-124.1625,40.8022222,-124.1625,1957-06-01,2001-07-16,16116,1957,2001,0.0,2.21,645.0
13674,68947,chesnee,SC,dnjzcn,dnjzcnq,dnjzcnw,35.148,-81.861,35.1483333,-81.8611111,1969-07-18,2014-02-14,16282,1969,2014,38.0,2.18,646.0
528,21106,eureka,CA,9pr8ne,9pr8neg,9pr8neg,40.80222,-124.1625,40.8022222,-124.1625,1957-06-01,2002-12-23,16641,1957,2002,0.0,2.15,647.0
528,21727,eureka,CA,9pr8ne,9pr8neg,9pr8neg,40.80222,-124.1625,40.8022222,-124.1625,1957-06-01,2003-04-05,16744,1957,2003,0.0,2.13,648.0
7815,325,russellville,AR,9ymb8w,9ymb8wn,9ymb8wn,35.27833,-93.13361,35.2783333,-93.1336111,2003-08-12,1957-06-30,16844,2003,1957,0.0,2.12,649.0
528,24447,eureka,CA,9pr8ne,9pr8neg,9pr8neg,40.80222,-124.1625,40.8022222,-124.1625,1957-06-01,2004-01-12,17026,1957,2004,0.0,2.1,650.0
528,24219,eureka,CA,9pr8ne,9pr8neg,9pr8neg,40.80222,-124.1625,40.8022222,-124.1625,1957-06-01,2003-12-17,17000,1957,2003,0.0,2.1,650.0
528,24230,eureka,CA,9pr8ne,9pr8neg,9pr8neg,40.80222,-124.1625,40.8022222,-124.1625,1957-06-01,2003-12-18,17001,1957,2003,0.0,2.1,650.0
528,27041,eureka,CA,9pr8ne,9pr8neg,9pr8neg,40.80222,-124.1625,40.8022222,-124.1625,1957-06-01,2004-10-01,17289,1957,2004,0.0,2.07,651.0
528,26875,eureka,CA,9pr8ne,9pr8neg,9pr8neg,40.80222,-124.1625,40.8022222,-124.1625,1957-06-01,2004-09-15,17273,1957,2004,0.0,2.07,651.0
51044,1418,panama city beach,FL,dj6gxm,dj6gxmq,dj6gxmq,30.1766,-85.8055,30.1763889,-85.8055556,2015-07-14,1968-08-01,17148,2015,1968,24.0,2.07,651.0
528,26916,eureka,CA,9pr8ne,9pr8neg,9pr8neg,40.80222,-124.1625,40.8022222,-124.1625,1957-06-01,2004-09-17,17275,1957,2004,0.0,2.07,651.0
12812,329,talcott,WV,dnww4q,dnww4q9,dnww4qh,37.6541,-80.7582,37.6513889,-80.7544444,2001-09-05,1957-07-01,16137,2001,1957,447.0,2.03,652.0
528,32077,eureka,CA,9pr8ne,9pr8neg,9pr8neg,40.80222,-124.1625,40.8022222,-124.1625,1957-06-01,2006-04-18,17853,1957,2006,0.0,2.0,653.0
528,34724,eureka,CA,9pr8ne,9pr8neg,9pr8neg,40.80222,-124.1625,40.8022222,-124.1625,1957-06-01,2007-01-20,18130,1957,2007,0.0,1.97,654.0
51044,849,panama city beach,FL,dj6gxm,dj6gxmq,dj6gxmq,30.1766,-85.8055,30.1763889,-85.8055556,2015-07-14,1965-07-04,18272,2015,1965,24.0,1.95,655.0
528,46852,eureka,CA,9pr8ne,9pr8neg,9pr8neg,40.80222,-124.1625,40.8022222,-124.1625,1957-06-01,2010-03-06,19271,1957,2010,0.0,1.86,656.0
528,46941,eureka,CA,9pr8ne,9pr8neg,9pr8neg,40.80222,-124.1625,40.8022222,-124.1625,1957-06-01,2010-03-18,19283,1957,2010,0.0,1.86,656.0
528,49620,eureka,CA,9pr8ne,9pr8neg,9pr8neg,40.80222,-124.1625,40.8022222,-124.1625,1957-06-01,2010-10-23,19502,1957,2010,0.0,1.84,657.0
528,55200,eureka,CA,9pr8ne,9pr8neg,9pr8neg,40.80222,-124.1625,40.8022222,-124.1625,1957-06-01,2012-01-13,19949,1957,2012,0.0,1.8,658.0
528,54562,eureka,CA,9pr8ne,9pr8neg,9pr8neg,40.80222,-124.1625,40.8022222,-124.1625,1957-06-01,2011-12-06,19911,1957,2011,0.0,1.8,658.0
528,57687,eureka,CA,9pr8ne,9pr8neg,9pr8neg,40.80222,-124.1625,40.8022222,-124.1625,1957-06-01,2012-06-30,20118,1957,2012,0.0,1.78,659.0
528,57679,eureka,CA,9pr8ne,9pr8neg,9pr8neg,40.80222,-124.1625,40.8022222,-124.1625,1957-06-01,2012-06-29,20117,1957,2012,0.0,1.78,659.0
528,60494,eureka,CA,9pr8ne,9pr8neg,9pr8neg,40.80222,-124.1625,40.8022222,-124.1625,1957-06-01,2012-11-03,20244,1957,2012,0.0,1.77,660.0
528,62416,eureka,CA,9pr8ne,9pr8neg,9pr8neg,40.80222,-124.1625,40.8022222,-124.1625,1957-06-01,2013-03-15,20376,1957,2013,0.0,1.76,661.0
528,63785,eureka,CA,9pr8ne,9pr8neg,9pr8neg,40.80222,-124.1625,40.8022222,-124.1625,1957-06-01,2013-06-22,20475,1957,2013,0.0,1.75,662.0
528,69690,eureka,CA,9pr8ne,9pr8neg,9pr8neg,40.80222,-124.1625,40.8022222,-124.1625,1957-06-01,2014-04-05,20762,1957,2014,0.0,1.73,663.0
528,68601,eureka,CA,9pr8ne,9pr8neg,9pr8neg,40.80222,-124.1625,40.8022222,-124.1625,1957-06-01,2014-01-22,20689,1957,2014,0.0,1.73,663.0
